abn,name,category,entity_type,entity_status,sources,state,postcode,registration_date,age_years,gst_registered,gst_effective_from,is_current_entity,acn,main_trading_name,phone,email,business_url,found_at_url,google_places_id,google_formatted_name,google_phone,google_website,google_formatted_addr,google_primary_type,google_types,google_rating,google_rating_count,updated_at
97057888552,Outerspace Design Group,Manufacturing,Australian Private Company,Active,NorthLink-MfgPartner,VIC,3067,2000-02-03 00:00:00,26,true,2000-07-01 00:00:00,true,057888552,OUTER SPACE DESIGN GROUP PTY. LTD.,"","",https://outerspace.co/,https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/,places/ChIJe9q6YItC1moRp8PNw_39GKo,Outerspace Product Design Melbourne,+61 3 9427 0355,https://outerspace.co/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,"50 Duke St, Abbotsford VIC 3067, Australia",consultant,"consultant,manufacturer,point_of_interest,service,establishment",4.9,21,2026-03-10 02:06:55.654716
35001355899,Fanuc Oceania Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2148,2000-02-03 00:00:00,26,true,2000-07-01 00:00:00,true,001355899,FANUC OCEANIA PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJQZET9-OZEmsR95W-ll3jXmE,Fanuc Oceania,+61 2 8822 4600,http://www.fanuc.co.jp/en/service/asia/oceania.htm,"10 Healey Cct, Huntingwood NSW 2148, Australia",corporate_office,"corporate_office,point_of_interest,establishment",5.0,1,2026-03-10 02:09:23.187007
74000014175,Quaker Houghton Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3189,2000-02-04 00:00:00,26,true,2000-07-01 00:00:00,true,000014175,QUAKER HOUGHTON AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJG0ZVabJu1moRl9fOh09lg6s,Houghton Australia Pty Ltd,+61 1300 736 642,http://www.quakerhoughton.com/,"287 Wickham Rd, Moorabbin VIC 3189, Australia",supplier,"supplier,manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:11:54.837448
89080086906,Morgan Technical Ceramics,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3168,2000-02-04 00:00:00,26,true,2000-07-01 00:00:00,true,080086906,MORGAN TECHNICAL CERAMICS AUSTRALIA PTY LIMITED,"","","",https://semma.com.au/directory/page/2/,places/ChIJncp0snCK1moR9qSD4iiHOZE,Thermal Ceramics Australia,+61 1800 467 858,http://www.morganthermalceramics.com/,"10 Telley St, Ravenhall VIC 3023, Australia",building_materials_store,"building_materials_store,point_of_interest,store,establishment",4.0,4,2026-03-10 02:15:27.706613
63004148841,Williamstown Central,General,Australian Private Company,Active,HobsonsBay,VIC,3016,2000-02-04 00:00:00,26,true,2000-07-01 00:00:00,true,004148841,SIMMERS & CO. PROPRIETARY LIMITED,"","","",https://www.hobsonsbaybusiness.com.au/Business-Directory-Menu?dlv_OC%20CL%20Invest%20Business%20Directory%20Listing=(pageindex=26),places/ChIJ90M2B8Jm1moRiyCof2Ss9yk,Williamstown Central Tennis Club,"",https://www.tennis.com.au/williamstowncentraltc/,"78 Melbourne Rd, Williamstown VIC 3016, Australia",sports_club,"sports_club,association_or_organization,point_of_interest,establishment",4.5,12,2026-03-10 02:33:45.891095
72001175355,Fletcher Insulation Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,2145,2000-02-08 00:00:00,26,true,2000-07-01 00:00:00,true,001175355,FLETCHER INSULATION PTY LIMITED,"","","",https://semma.com.au/directory/page/2/,places/ChIJK6OFIN0T1moRdxO-CIKOFMo,Fletcher Insulation,+61 1300 654 444,http://www.insulation.com.au/,"127 Frankston - Dandenong Rd, Dandenong South VIC 3175, Australia",general_contractor,"general_contractor,supplier,manufacturer,point_of_interest,service,establishment",4.2,23,2026-03-10 02:16:00.801656
74082999264,Precision Plating (Aust) Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-02-10 00:00:00,26,true,2000-07-01 00:00:00,true,082999264,PRECISION PLATING (AUST) PTY. LTD.,"","","",https://semma.com.au/directory/page/3/,places/ChIJWZXSe2ER1moR5VA3mee2o-k,Precision Plating,+61 3 9792 9815,http://www.precisionplating.com.au/,"11 Advantage Dr, Dandenong South VIC 3175, Australia",service,"point_of_interest,service,establishment",4.9,11,2026-03-10 02:16:06.208619
62000020100,Harrington Industries Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2211,2000-02-13 00:00:00,26,true,2000-07-01 00:00:00,true,000020100,G.A. & L. HARRINGTON PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJoatQ4Lm-EmsRfy2ZFjq9SOc,Harrington Industries,+61 2 9771 2411,http://www.harringtonindustries.com.au/,"108 Fairford Rd, Padstow NSW 2211, Australia",manufacturer,"manufacturer,point_of_interest,establishment",5.0,1,2026-03-10 02:09:53.510634
96000286957,Hare & Forbes Machineryhouse,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2152,2000-02-14 00:00:00,26,true,2000-07-01 00:00:00,true,000286957,HARE & FORBES PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJC2O3LjyuEmsR3lW9vhHmFS8,Hare & Forbes MachineryHouse,+61 2 9890 9111,https://www.machineryhouse.com.au/,"Unit 1/2 Windsor Rd, Northmead NSW 2152, Australia",building_materials_store,"building_materials_store,supplier,manufacturer,point_of_interest,service,store,establishment",4.1,123,2026-03-10 02:09:51.853725
80000014639,Hurll Nu-Way Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3150,2000-02-14 00:00:00,26,true,2000-07-01 00:00:00,true,000014639,HURLL NU-WAY PTY LTD,"","","",https://semma.com.au/directory/,places/ChIJscvXOeg_1moRPhKWUSTN8J0,HURLL NU-WAY,+61 1300 556 380,http://www.hnw.com.au/,"14 Aristoc Rd, Glen Waverley VIC 3150, Australia",corporate_office,"corporate_office,general_contractor,supplier,service,point_of_interest,manufacturer,establishment",5.0,1,2026-03-10 02:14:12.669352
73065365031,Food Process Engineering,Service Provider,Australian Private Company,Active,NorthLink-FoodSvc,VIC,3095,2000-02-14 00:00:00,26,true,2000-07-01 00:00:00,true,065365031,FOOD PROCESS ENGINEERING PTY. LTD.,"","",http://www.foodpro.com.au/index2.html,https://northlink.org.au/melbournes-north-food-group/service-provider-directory/,places/ChIJ-zUHbblB1moR2oNhksUpU4A,RMR Process Pty Ltd,+61 3 9023 9130,http://www.rmrprocess.com/,"Suite G.01, level 1/762 Toorak Rd, Glen Iris VIC 3146, Australia",consultant,"consultant,point_of_interest,service,establishment",5.0,1,2026-03-12 21:17:01.50241
59081618055,Bottcher Australia,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2164,2000-02-16 00:00:00,26,true,2000-07-01 00:00:00,true,081618055,BOTTCHER AUSTRALIA PTY. LIMITED,"","","",https://amtil.com.au/directory/,places/ChIJy9uKW-yhEmsR0AFrP4phc-s,Bottcher Australia Pty Lyd,+61 1800 204 102,"","Unit 1, 364-384 Woodpark Road Deliveries:, Unit 1, 364/384 Woodpark Rd, Smithfield NSW 2164, Australia",manufacturer,"manufacturer,point_of_interest,establishment",5.0,1,2026-03-10 02:08:12.994265
79007035369,John Berends Implements Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-02-16 00:00:00,26,true,2000-07-01 00:00:00,true,007035369,JOHN BERENDS IMPLEMENTS PTY. LTD.,"","","",https://semma.com.au/directory/page/2/,places/ChIJyY8q2twT1moRrwRp7z7byY4,John Berends Implements,+61 3 9791 2494,https://www.johnberendsimplements.com.au/,"130 Frankston - Dandenong Rd, Dandenong South VIC 3175, Australia",food,"food,supplier,point_of_interest,establishment",4.4,12,2026-03-10 02:15:14.484807
25004607514,Delahenty Machinery Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3180,2000-02-17 00:00:00,26,true,2000-07-01 00:00:00,true,004607514,DELAHENTY MACHINERY PTY. LIMITED,"","","",https://amtil.com.au/directory/,places/ChIJ6cStBmo81moRF5-j64TUx-s,Delahenty Machinery Pty Ltd,+61 3 9800 1544,https://www.delahenty.com.au/contact-us/,"14 Parkhurst Dr, Knoxfield VIC 3180, Australia",building_materials_store,"building_materials_store,supplier,manufacturer,wholesaler,point_of_interest,service,store,establishment",0.0,0,2026-03-10 02:08:56.373079
79003244942,Machine Technology,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2217,2000-02-21 00:00:00,26,true,2000-07-01 00:00:00,true,003244942,MACHINE TECHNOLOGY PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJC5V71N65EmsRiKEP1tioc9U,Machine Technology,+61 2 9587 0232,https://machinetechnology.com/,"3 Production Ave, Kogarah NSW 2217, Australia",point_of_interest,"point_of_interest,establishment",5.0,1,2026-03-10 02:10:50.352476
25006630084,Williams Refrigeration Australia Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-02-21 00:00:00,26,true,2000-07-01 00:00:00,true,006630084,WILLIAMS REFRIGERATION AUSTRALIA PTY. LTD.,"","","",https://semma.com.au/directory/,places/ChIJGUR13HYR1moRf_SABOWWMR0,Williams Refrigeration Australia,+61 1800 338 148,https://www.williams-refrigeration.com.au/,"38-42 Gaine Rd, Dandenong South VIC 3175, Australia",furniture_store,"furniture_store,home_improvement_store,home_goods_store,supplier,point_of_interest,manufacturer,store,establishment",3.3,9,2026-03-10 02:14:08.506898
76004519064,M Brodribb Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3146,2000-02-21 00:00:00,26,true,2000-07-01 00:00:00,true,004519064,M. BRODRIBB PTY. LIMITED,"","","",https://semma.com.au/directory/page/2/,places/ChIJUdoXXANC1moR1B-E2pBO2CM,M Brodribb PTY Ltd.,+61 3 9832 0222,https://www.brodribb.com.au/,"15 Carroll Cres, Glen Iris VIC 3146, Australia",supplier,"supplier,point_of_interest,service,store,establishment",0.0,0,2026-03-10 02:15:51.140889
68007214708,SOFTWARE ESCROW,"",Australian Private Company,Active,ABR-Search,VIC,3008,2000-02-21 00:00:00,26,true,2000-07-01 00:00:00,true,007214708,SOFTWARE ESCROW & COPYRIGHT AGENTS PTY LTD,"","","","",places/ChIJpU6OFE1d1moRT6F0QfjS6qo,Software Escrow & Copyright Agents Pty Ltd,+61 3 9629 3534,http://www.escrowagent.com.au/,"Suite 419/838 Collins St, Docklands VIC 3008, Australia",finance,"point_of_interest,finance,service,establishment",0.0,0,2026-03-10 02:16:59.632619
17000834999,Kennametal Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,4129,2000-02-22 00:00:00,26,true,2000-07-01 00:00:00,true,000834999,KENNAMETAL AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJufFkSwAV1moRd3DR2f-YizA,Kennametal Australia Pty Ltd,+61 1800 666 667,https://www.kennametal.com/au/en/home.html,"8a/475 Blackburn Rd, Mount Waverley VIC 3149, Australia",corporate_office,"corporate_office,point_of_interest,establishment",0.0,0,2026-03-10 02:10:29.940306
65005953168,Flavour Makers,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3195,2000-02-23 00:00:00,26,true,2000-07-01 00:00:00,true,005953168,FLAVOUR MAKERS PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJ523buBNt1moRCLaf8iVvxdA,Flavour Makers Pty Ltd,+61 3 9580 3344,http://www.flavourmakers.com/,"223-225 Governor Rd, Braeside VIC 3195, Australia",manufacturer,"manufacturer,point_of_interest,establishment",4.4,9,2026-03-10 02:09:30.054171
68006732332,Hitachi Global Air Power Australia Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-02-23 00:00:00,26,true,2000-07-01 00:00:00,true,006732332,HITACHI GLOBAL AIR POWER AUSTRALIA PTY LTD,"","","",https://semma.com.au/directory/page/2/,places/ChIJgxLh8JUT1moRLFThVS0oF1E,Hitachi Global Air Power Australia,+61 1300 266 773,https://hitachiglobalairpower.au/melbourne-branch/,"7 Bazalgette Cres, Dandenong South VIC 3175, Australia",supplier,"supplier,manufacturer,point_of_interest,establishment",4.7,13,2026-03-10 02:15:34.01924
67005573660,Barker Trailers,Manufacturing,Australian Private Company,Active,NorthLink-MfgPartner,VIC,3442,2000-02-24 00:00:00,26,true,2000-07-01 00:00:00,true,005573660,BARKER TRAILERS PTY. LTD.,"","",https://barkertrailers.com.au/,https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/,places/ChIJ3fsmOtod12oR8O8OZCTH92w,Barker Trailers,+61 3 5427 9999,http://www.barkertrailers.com.au/,"144 Clancys Ln, Woodend VIC 3442, Australia",manufacturer,"manufacturer,point_of_interest,establishment",4.2,22,2026-03-10 02:06:32.059654
64056356677,Camco Cutting Tools International Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3043,2000-02-24 00:00:00,26,true,2000-07-01 00:00:00,true,056356677,CAMCO CUTTING TOOLS INTERNATIONAL PTY. LTD.,"","","",https://amtil.com.au/directory/,places/ChIJqcJVv0ZZ1moR6t-lE0NCs34,Camco Cutting Tools Int'l Pty. Ltd.,+61 3 8336 1500,https://www.camcointl.com/,"1/25 Mareno Rd, Tullamarine VIC 3043, Australia",supplier,"supplier,service,point_of_interest,manufacturer,establishment",4.0,1,2026-03-10 02:08:26.15617
32060673396,3D Systems Asia-Pacific Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,3153,2000-02-25 00:00:00,26,true,2000-07-01 00:00:00,true,060673396,3D SYSTEMS ASIA-PACIFIC PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJn2l2O7SxEmsR1jHq8-ErcgA,3D Systems,+61 2 9516 5571,"","45-51 Huntley St, Alexandria NSW 2015, Australia",manufacturer,"manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:07:12.217395
14006135940,Ajay Engineering Co.,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2000-02-25 00:00:00,26,true,2000-07-01 00:00:00,true,006135940,KAMHIR PTY. LTD.,"","","",https://amtil.com.au/directory/,places/ChIJ-xWjIUcS1moRtp99Jl80KoQ,Ajay Engineering Co,+61 3 9706 5333,http://www.ajayengineering.com.au/,"521 Hammond Rd, Dandenong VIC 3175, Australia",supplier,"supplier,service,point_of_interest,manufacturer,establishment",0.0,0,2026-03-10 02:07:27.795479
79004510972,Ronson Gears Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3190,2000-02-25 00:00:00,26,true,2000-07-01 00:00:00,true,004510972,RONSON GEARS PROPRIETARY LIMITED,"","","",https://amtil.com.au/directory/,places/ChIJZY-Mihxs1moRjKa9TQ4ZoiE,Ronson Gears,+61 3 9276 8900,http://www.ronsongears.com.au/,"14-20 Teton Ct, Highett VIC 3190, Australia",manufacturer,"manufacturer,supplier,point_of_interest,establishment",5.0,1,2026-03-10 02:12:04.54838
94007441689,Waddell Engineering,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3190,2000-02-25 00:00:00,26,true,2000-07-01 00:00:00,true,007441689,ELITE ENGINEERING AUST PTY. LTD.,"","","",https://amtil.com.au/directory/,places/ChIJH13TQRts1moRXkmtWbhsRSY,Waddell Engineering PTY Ltd.,+61 3 9555 8971,https://www.waddellengineering.com.au/,"2 Commercial Rd, Highett VIC 3190, Australia",manufacturer,"manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:12:53.452392
71064692360,AUTOMATION BY DESIGN,"",Australian Private Company,Active,ABR-Search,VIC,3180,2000-02-25 00:00:00,26,true,2000-07-01 00:00:00,true,064692360,ADAM BROWN ELECTRICAL PTY. LTD.,"","","","",places/ChIJ8T2jHSw-1moRqCfDiu3LKb8,Automation by Design,+61 1300 339 303,http://automationbydesign.com.au/,"UNIT 47/1470 Ferntree Gully Rd, Knoxfield VIC 3180, Australia",electrician,"electrician,manufacturer,service,point_of_interest,establishment",4.9,21,2026-03-10 02:19:09.766483
46003154452,PLATFORM G,"",Australian Private Company,Active,ABR-Search,NSW,2022,2000-02-25 00:00:00,26,true,2000-07-01 00:00:00,true,003154452,THE GORDON MANAGEMENT GROUP PTY LTD,"","","","",places/ChIJIYTXhz6uEmsRypg-ZYpFrsk,Platform03,+61 2 8592 2008,"","The Galeries, Lower Ground, 500 George St, Sydney NSW 2000, Australia",clothing_store,"clothing_store,store,point_of_interest,establishment",3.7,29,2026-03-10 02:25:44.878296
18000008211,Okuma Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3178,2000-02-26 00:00:00,26,true,2000-07-01 00:00:00,true,000008211,OKUMA AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJu3YEnsI91moRdb2lEDui2GY,Okuma Australia Pty Ltd,+61 1300 165 862,http://www.okumaaustralia.com.au/,"3 Tampe Rd, Rowville VIC 3178, Australia",manufacturer,"manufacturer,point_of_interest,establishment",3.7,3,2026-03-10 02:11:22.943648
66006029296,CNC Design Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3131,2000-02-29 00:00:00,26,true,2000-07-01 00:00:00,true,006029296,C.N.C. DESIGN PTY. LTD.,"","","",https://amtil.com.au/directory/,places/ChIJ_YLQ2QND1moRl2ojhrMdvk8,CNC Design Pty Ltd,+61 3 9417 2820,https://www.cncdesign.com.au/,"Unit 2/137-145 Rooks Rd, Nunawading VIC 3131, Australia",service,"service,point_of_interest,manufacturer,establishment",5.0,3,2026-03-10 02:08:41.594354
47001145651,SEI Carbide Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2750,2000-02-29 00:00:00,26,true,2000-07-01 00:00:00,true,001145651,SEI CARBIDE AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJHeSHcxKPEmsRBs45-kvm51E,SEI Carbide Australia,+61 2 4721 2000,http://www.sumitool.com.au/,"2/89 Batt St, Jamisontown NSW 2750, Australia",manufacturer,"manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:12:12.672463
83089091298,TLV Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3131,2000-02-29 00:00:00,26,true,2000-07-01 00:00:00,true,089091298,TLV PTY. LIMITED,"","","",https://amtil.com.au/directory/,places/ChIJawF0Z9M-1moRTP1aCqRF6qk,TLV Pty Limited,+61 3 9873 5610,https://www.tlv.com/en-au,"8/137-145 Rooks Rd, Nunawading VIC 3131, Australia",manufacturer,"manufacturer,point_of_interest,service,establishment",0.0,0,2026-03-10 02:12:44.801985
59006590174,Amiga Engineering,Manufacturing,Australian Private Company,Active,"NorthLink-MfgPartner,AMTIL",VIC,3043,2000-03-01 00:00:00,26,true,2000-07-01 00:00:00,true,006590174,AMIGA ENGINEERING PTY. LTD.,"","","",https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/,places/ChIJM_8rdttb1moRfgzML6ccb0M,Amiga Engineering Pty Ltd,+61 3 9330 0688,https://amigaeng.com.au/,"9-11 Silicon Pl, Tullamarine VIC 3043, Australia",manufacturer,"manufacturer,supplier,point_of_interest,service,establishment",5.0,1,2026-03-12 21:29:11.13204
50004436711,Hardman Bros Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3172,2000-03-01 00:00:00,26,true,2000-07-01 00:00:00,true,004436711,HARDMAN BROS. PROPRIETARY LIMITED,"","","",https://amtil.com.au/directory/,places/ChIJl6fkyeds1moR9ks_UzbP1Oo,Hardman Brothers Pty Ltd,+61 3 9552 6500,https://www.hardmanbros.com.au/?utm_campaign=GBP_Website_Button&utm_medium=Google_Business_Profile&utm_source=google,"385-393 Lower Dandenong Rd, Dingley Village VIC 3172, Australia",service,"service,point_of_interest,manufacturer,establishment",5.0,2,2026-03-10 02:09:50.952401
62089337833,R&I Instrument & Gear Co (Aust) Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3172,2000-03-01 00:00:00,26,true,2000-07-01 00:00:00,true,089337833,R. & I. INSTRUMENT & GEAR CO. (AUST) PTY. LTD.,"","","",https://semma.com.au/directory/,places/ChIJ-TbarOds1moRYqxbva0bcOk,R and I Instrument and Gear Co. (AUST),+61 3 9552 6565,http://www.rigear.com.au/,"385-393 Lower Dandenong Rd, Dingley Village VIC 3172, Australia",service,"service,point_of_interest,manufacturer,establishment",3.7,3,2026-03-10 02:14:23.013374
48006132458,Australian Precision Technologies Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3806,2000-03-01 00:00:00,26,true,2000-07-01 00:00:00,true,006132458,AUSTRALIAN PRECISION TECHNOLOGIES PTY. LTD.,"","","",https://semma.com.au/directory/page/2/,places/ChIJ9UfmiyEa1moRLoamDO8g8ZU,Australian Precision Technologies PTY Ltd.,+61 3 9768 9400,http://www.aptengineering.com/,"26/28 Intrepid St, Berwick VIC 3806, Australia",manufacturer,"manufacturer,point_of_interest,service,establishment",5.0,2,2026-03-10 02:14:48.984259
90003015745,SOFTWARE ASSOCIATES PTY. LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2077,2000-03-01 00:00:00,26,true,2000-07-01 00:00:00,true,003015745,SOFTWARE ASSOCIATES PTY. LIMITED,"","","","",places/ChIJ9YxrBjNZpjsRxkGUyS6cyp0,Software Associates Information Technologies P.Ltd,+91 98473 80825,https://www.softwareassociates.co.in/,"Mascot, Zilla Bungalow Road, Kannur Road, Vellayil, Kozhikode, Kerala 673011, India",consultant,"consultant,point_of_interest,service,establishment",4.4,70,2026-03-10 02:16:48.145611
